	0.0000-0.0000	0.0000-0.0006	0.0010-0.0049	0.0049-0.0060	0.0072-0.0108	0.0175-0.0333	0.0333-0.0378	0.0378-0.0379	0.0379-0.0395	0.0395-0.0408	0.0802-0.0989	0.0989-0.1172	0.1172-0.1174	0.1180-0.1216	0.1349-0.1862	0.1862-0.2181	0.2181-0.2247	0.2247-0.2268	0.2361-0.2617	0.2617-0.2985	0.2985-0.3608	0.3608-0.3747	0.3747-0.3855	0.3855-0.4670	0.4670-0.4712	0.4713-0.6562	0.6562-0.6563	0.6563-0.6565	0.6592-0.6592	0.6592-0.6597	0.6597-0.6641	0.6641-0.6641	0.6641-0.6649	0.6662-0.6662	0.6909-0.7248	0.7248-0.7258	0.7258-0.7273	0.7273-0.8530	0.8530-0.8969	0.8969-0.8983	0.8983-0.8983	0.8993-0.9006	0.9061-0.9513	0.9521-0.9766	0.9766-0.9767	0.9768-0.9769	0.9769-0.9769	0.9769-0.9880	1.0650-1.0664	1.0688-1.0689	1.0690-1.0692	1.0731-1.0790	1.0790-1.1222	1.1222-1.4591	1.4591-1.4944	1.4944-4.2531	4.2531-8.5218	8.5218-11.6128	11.6128-20.0000	Source	Target
Muribaculum_intestinale_YL27##L-Aspartate-e0##Microbe	-1650.710487984511	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647761387	-1763.9224647675317	-1763.9224647672206	959.9444259245103	-1844.7527723705118	-1510.418855924471	-1.0000000000000004	-1.0000000000000004	-1.0	-0.9999999999999982	-0.9999999999999982	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000002	-1.0000000000000004	-1.0000000000000007	-1.0000000000000002	-1.0000000000000004	-1.0	-1.0000000000000007	-1.0000000000000009	-0.999999999999999	-1.0000000000000013	-1.0000000000000002	-0.9999999999999998	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	Muribaculum_intestinale_YL27	L-Aspartate-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe	-0.7060625359822703	-0.7060625359822703	-0.7060625359777707	-0.7060625360057349	-0.7060625360018182	-0.7060625359869765	-0.009680655681797528	-0.10470856352024088	-2.9665371801805342	-2.9665371801641074	-2.9665371801690874	-2.9665371801690874	-2.9665371801690874	-2.9665371801690874	-2.9665371802203246	-2.9665371802203246	-2.9665371802203246	-2.9665371802203246	-2.966537180397145	-2.966537180079011	-2.966537180079011	-0.03522775088251228	-0.017982630338217686	-2.9665371801474034	-2.9665371801474034	-2.9665371801474034	-2.966537180221408	-2.9665371802196687	-2.9665371801678617	-2.966537180139677	-2.966537180138309	-2.9665371801918754	-2.966537180204398	-1.5075898111639257	-1.5075898111462664	-1.5075898111661061	-1.5075898111661061	-1.5075898111661061	-1.507589811147549	-1.5075898111665658	-1.507589811103929	-0.032913885466036526	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-0.7060625360110111	-1.4121250727107053	-1.4121250713149327	-1.1056825721666481	Limosilactobacillus_reuteri_I49	Zn2+-e0
Muribaculum_intestinale_YL27##Inosine-e0##Microbe	-58.084785614394136	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614418784	-58.084785614197	-58.084785614187524	-58.08478561385634	-58.08478561411396	-58.084785614130936	-58.08478561349972	-58.084785613912615	-58.08478561423751	-58.084785613842065	-58.084785613842065	-58.084785613837724	-58.084785613837724	-58.084785613837724	-58.084785613837724	-58.08478561388012	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.08478561384872	-58.084785613898475	-58.084785613891775	-58.084785613891775	-58.084785613891775	-58.084785613891775	-58.084785613891775	-58.084785613891775	-58.08478561382295	-58.084785613789876	-58.084785613858415	-58.08478561396664	-58.08478561390323	-58.084785613905595	-58.084785613889956	-58.08478561395759	-58.08478561386051	-58.08478561383917	-58.084785613878104	-58.084785614063975	-58.08478561367864	-58.08478561367864	-58.08478561367864	-58.08478561367864	Muribaculum_intestinale_YL27	Inosine-e0
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe	-127.45775496007167	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775496012988	-127.45775495955536	-127.45775495953536	-127.45775495878873	-127.45775495932654	-127.4577549593886	-127.45775495812595	-127.45775495892755	-127.45775495964926	-127.45775495881158	-127.45775495881158	-127.45775495880144	-127.45775495880144	-127.45775495880144	-127.45775495880144	-127.45775495889708	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.4577549588145	-127.45775495892471	-127.45775495891044	-127.45775495891044	-127.45775495891044	-127.45775495891044	-127.45775495891044	-127.45775495891044	-127.45775495877464	-127.45775495869763	-127.45775495884313	-127.457754959082	-127.45775495895694	-127.45775495888826	-127.45775495887948	-127.45775495902043	-127.45775495879147	-127.45775495875567	-127.45775495883368	-127.45775495919614	-127.45775495817934	-127.45775495817934	-127.45775495817934	-127.45775495817934	Muribaculum_intestinale_YL27	Phosphate-e0
Muribaculum_intestinale_YL27##Glutamine##Microbe	-119.74769028697071	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189156471	-62.64170189125739	-62.64170189124421	-1424.5751472311058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1175.4738703278613	-496.86140583662586	-1134.8372362818504	-1.0000000000000007	-1.0000000000000009	-1.0000000000000004	-1.0	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Muribaculum_intestinale_YL27	Glutamine
Muribaculum_intestinale_YL27##NH3-e0##Microbe	1431.5502469831063	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469837247	1430.5502469768605	1430.5502469766109	1430.5502469677974	1430.5502469741523	1096.2163305278846	2605.635186424777	1583.5687720027317	-509.55050618995483	1059.7889524543407	1059.7889524543407	1059.7889524542443	1059.7889524542443	1059.7889524542443	1059.7889524542443	926.3226046534214	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.1569289297242	1072.15692893063	1072.156928930506	1072.156928930506	1072.156928930506	1072.156928930506	1072.156928930506	1072.156928930506	1576.4551433162862	1035.1603638720467	1035.1603638731929	1035.1603638750425	1563.74333359206	1528.1709752491959	170.94604626663207	1446.8977071560387	-820.7767654060754	-820.776765405794	-325.5153595698954	2292.869806759959	-2070.1054704392964	-2070.1054704392964	-2070.1054704392964	-2070.1054704392964	Muribaculum_intestinale_YL27	NH3-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe	-34.56469128229321	-34.56469128229321	-34.56469128230255	-34.564691282414174	-34.56469128202524	-34.56469128184519	-0.47390827016745496	-5.125918722685585	-145.2243060367894	-145.22430603596595	-145.22430603617556	-145.22430603617556	-145.22430603617556	-145.22430603617556	-145.22430603898738	-145.22430603898738	-145.22430603898738	-145.22430603898738	-145.22430604133848	-145.2243060288939	-145.2243060288939	-1.7245446001515021	-0.8803243826203655	-145.22430603597013	-145.22430603597013	-145.22430603597013	-145.22430603861955	-145.22430603857805	-145.2243060370847	-145.22430603526675	-145.22430603529443	-145.22430603735685	-145.2243060382453	-73.80277772279683	-73.80277772238477	-73.80277772287764	-73.80277772287764	-73.80277772287764	-73.80277772241553	-73.80277772429059	-73.80277772265438	-1.6112712855210383	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-34.56469128194517	-69.12938259758326	-69.12938247693693	-34.564691281912204	Limosilactobacillus_reuteri_I49	L-Valine-e0
Muribaculum_intestinale_YL27##Glycine-e0##Microbe	-78.04945194284855	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.04945194287676	-78.0494519426464	-78.0494519426425	-78.04945194247642	-78.04945194255481	-78.04945194258694	-78.04945194173865	-78.04945194237382	-78.04945194264957	-78.04945194223023	-78.04945194223023	-78.04945194222638	-78.04945194222638	-78.04945194222638	-78.04945194222638	-78.04945194227332	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-506.2982143874934	-1.0000000000000007	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999988	-1.0000000000000007	-1.0	-1.0000000000000016	-1.000000000000001	-0.9999999999999993	-0.9999999999999993	-1.0000000000000004	-1.0000000000000013	-0.9999999999999999	-0.999999999999999	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Muribaculum_intestinale_YL27	Glycine-e0
Muribaculum_intestinale_YL27##fe3-e0##Microbe	-0.9241112603197785	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603186917	-0.9241112603121915	-0.9241112603112502	-0.9241112603041763	-0.9241112603045346	-0.9241112603076386	-0.924111260291675	-0.9241112603024662	-0.9241112603112713	-0.9241112602946521	-0.9241112602946521	-0.9241112602936276	-0.9241112602936276	-0.9241112602936276	-0.9241112602936276	-0.9241112602961885	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602983553	-0.9241112602976191	-0.9241112602980968	-0.9241112602980968	-0.9241112602980968	-0.9241112602980968	-0.9241112602980968	-0.9241112602980968	-0.9241112602959355	-0.9241112602980529	-0.9241112602967607	-0.9241112602978416	-0.9241112602957051	-0.9241112603007106	-0.9241112603015736	-0.9241112603115242	-0.9241112602976671	-0.9241112602964231	-0.9241112603014663	-0.9241112603294331	-0.924111260277857	-0.924111260277857	-0.924111260277857	-0.924111260277857	Muribaculum_intestinale_YL27	fe3-e0
Muribaculum_intestinale_YL27##Mn2+-e0##Microbe	-0.9241112603261753	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603265976	-0.9241112603217443	-0.924111260321596	-0.9241112603157576	-0.9241112603198727	-0.9241112603204958	-0.9241112603107553	-0.9241112603168262	-0.9241112603229971	-0.9241112603156448	-0.9241112603156448	-0.9241112603155576	-0.9241112603155576	-0.9241112603155576	-0.9241112603155576	-0.9241112603164486	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.924111260315992	-0.9241112603166005	-0.9241112603164992	-0.9241112603164992	-0.9241112603164992	-0.9241112603164992	-0.9241112603164992	-0.9241112603164992	-0.9241112603153194	-0.9241112603146329	-0.9241112603157791	-0.9241112603176089	-0.9241112603166811	-0.9241112603160064	-0.9241112603164338	-0.9241112603176083	-0.9241112603159699	-0.9241112603154396	-0.9241112603161428	-0.9241112603195389	-0.9241112603114998	-0.9241112603114998	-0.9241112603114998	-0.9241112603114998	Muribaculum_intestinale_YL27	Mn2+-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe	-67.81887621320566	-67.81887621320566	91.06352557201659	91.06352557200552	91.06352557086772	91.06352557054326	-3.682895824000547	9.246151376656956	398.61300272145706	656.2830559242525	656.2830559251846	656.2830559251846	656.2830559251846	656.2830559251846	-1.0	-1.0	-1.0	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999998	-0.9999999999999999	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999976	-1.0000000000000009	-1.0	-1.0	-1.0000000000000002	-0.999999999999999	-1.0000000000000009	-0.9999999999999994	-0.9999999999999991	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000002	-1.0000000000000007	-0.9999999999999993	-1.0000000000000009	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000004	-1.0000000000000009	-1.0	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Muribaculum_intestinale_YL27##Neu5Ac-e0##Microbe	-1.0000000000000007	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0	-0.9999999999999991	-1.0	-0.9999999999999996	-0.9999999999999991	-0.9999999999999991	-0.9999999999999993	-1.0000000000000002	-0.9999999999999998	-0.9999999999999998	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-0.9999999999999991	-1.0000000000000007	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.999999999999999	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999994	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-0.9999999999999992	-1.0000000000000009	-1.0000000000000002	-1.0000000000000009	-1.0000000000000004	-1.0	-0.9999999999999994	-0.9999999999999989	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Muribaculum_intestinale_YL27	Neu5Ac-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe	2416.7633205723964	2407.76332057238	2487.204521465615	0.8974979718901089	1117.5867634878523	3935.727807292055	-14.420891570451584	99.24273668015178	3522.2984620936904	3264.628408868717	3264.628408873423	3264.628408873423	3264.628408873423	3264.628408873423	3264.628408936508	3264.628408936508	3264.628408936508	3264.628408936508	6976.0674601983565	6976.067459599311	6976.067459599311	19.601090300483843	4.620869372653879	2565.9250052696216	2565.9250052696216	2565.9250052696216	3974.2734495647424	3974.273449563644	1986.7563826225703	2647.12772364952	2647.1277236500096	1988.7563826258083	2950.7567363370545	1369.272384373781	1857.9720069024402	1857.9720069146151	1857.9720069146151	1857.9720069146151	1857.9720069031969	4298.219973809808	6763.443652070286	10.716827618601211	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-281.39995159444686	-587.7999034868992	-587.7999024137872	-278.92750519366876	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##Glycine-e0##Microbe	95.06352557194745	91.06352557194693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7422.878102417159	-300.762728410675	-300.762728410675	-3.5715697557151778	-1.823171137417729	-300.7627284254283	-300.7627284254283	-300.7627284254283	-4525.808061178947	-4525.80806117774	-548.7739273286907	-548.7739273219055	-548.7739273220164	-548.7739273296486	-548.7739273330593	-32.55268469255146	0.0	-1008.9519297719222	-1008.9519297719222	-1008.9519297719222	-1.0000000000000004	-1.000000000000001	-0.9999999999999994	-1.0000000000000002	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-0.9999999999999993	-1.0	-0.9999999999999993	Limosilactobacillus_reuteri_I49	Glycine-e0
Limosilactobacillus_reuteri_I49##D-Mannose-e0##Microbe	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0000000000000004	-0.9999999999999996	-0.999999999999999	-0.9999999999999999	-1.0000000000000009	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999993	-0.9999999999999993	-0.9999999999999989	-1.0000000000000009	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000002	-0.9999999999999993	-1.000000000000001	-0.9999999999999998	-0.9999999999999998	-1.0000000000000002	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.000000000000001	-0.9999999999999987	-0.9999999999999998	-0.9999999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.707568091120356	Limosilactobacillus_reuteri_I49	D-Mannose-e0
Muribaculum_intestinale_YL27##Co2+-e0##Microbe	-0.9241112603249343	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603260567	-0.9241112603205485	-0.924111260320626	-0.9241112603128101	-0.9241112603188616	-0.924111260319431	-0.9241112603084426	-0.9241112603146188	-0.9241112603214986	-0.9241112603130469	-0.9241112603130469	-0.9241112603128916	-0.9241112603128916	-0.9241112603128916	-0.9241112603128916	-0.9241112603138714	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603131567	-0.9241112603142766	-0.9241112603141021	-0.9241112603141021	-0.9241112603141021	-0.9241112603141021	-0.9241112603141021	-0.9241112603141021	-0.924111260312396	-0.9241112603126873	-0.924111260313622	-0.9241112603150378	-0.9241112603143461	-0.9241112603134868	-0.9241112603138565	-0.9241112603154794	-0.9241112603135224	-0.9241112603129923	-0.9241112603135955	-0.9241112603164169	-0.9241112603069299	-0.9241112603069299	-0.9241112603069299	-0.9241112603069299	Muribaculum_intestinale_YL27	Co2+-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe	-28.75245722636668	-28.75245722636668	-28.752457226367213	-28.752457226201987	-28.7524572259044	-28.752457225999855	0.5920711276665716	-3.4122678919910676	-124.00559945027857	-124.00559944958508	-124.0055994497617	-124.0055994497617	-124.0055994497617	-124.0055994497617	-124.00559945210915	-124.00559945210915	-124.00559945210915	-124.00559945210915	-124.0055994542005	-124.00559944373191	-124.00559944373191	-0.48444662883255923	0.24223788590523532	-124.005599449529	-124.005599449529	-124.005599449529	1988.5170669223348	1988.517066921806	0.0	0.0	0.0	0.0	0.0	0.0	-1009.9519297649407	-1.0	-1.0	-1.0	-1.0000000000000009	-1.0000000000000004	-1.0000000000000009	-1.0	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000007	-0.9999999999999996	-0.9999999999999998	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe	-0.7060625359780843	-0.7060625359780843	-0.7060625359813979	-0.706062535980808	-0.7060625359758722	-0.7060625359738297	-0.009680655681869555	-0.10470856351653438	-2.966537180059963	-2.966537180043808	-2.9665371800487463	-2.9665371800487463	-2.9665371800487463	-2.9665371800487463	-2.9665371801021836	-2.9665371801021836	-2.9665371801021836	-2.9665371801021836	-2.966537180192295	-2.9665371799160902	-2.9665371799160902	-0.03522775088155331	-0.017982630337967695	-2.966537180031537	-2.966537180031537	-2.966537180031537	-2.9665371800977667	-2.9665371800968456	-2.9665371800486753	-2.9665371800184146	-2.966537180018724	-2.9665371800563474	-2.966537180081735	-1.507589811103026	-1.5075898110903747	-1.50758981110529	-1.50758981110529	-1.50758981110529	-1.50758981109142	-1.5075898111460382	-1.507589811112394	-0.03291388546519096	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-0.7060625359739632	-1.4121250726355432	-1.4121250721938086	-1.291464762206277	Limosilactobacillus_reuteri_I49	Co2+-e0
Muribaculum_intestinale_YL27##Cl--e0##Microbe	-0.9241112603243381	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603250116	-0.9241112603197886	-0.9241112603197232	-0.9241112603143404	-0.9241112603181635	-0.9241112603185737	-0.9241112603083942	-0.9241112603149313	-0.924111260321946	-0.9241112603140554	-0.9241112603140554	-0.9241112603139706	-0.9241112603139706	-0.9241112603139706	-0.9241112603139706	-0.9241112603148872	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603142481	-0.9241112603150163	-0.9241112603148581	-0.9241112603148581	-0.9241112603148581	-0.9241112603148581	-0.9241112603148581	-0.9241112603148581	-0.9241112603137525	-0.9241112603133443	-0.9241112603143127	-0.9241112603161029	-0.9241112603151829	-0.924111260314824	-0.9241112603148232	-0.9241112603162085	-0.9241112603137349	-0.9241112603134577	-0.9241112603143309	-0.9241112603181811	-0.9241112603066061	-0.9241112603066061	-0.9241112603066061	-0.9241112603066061	Muribaculum_intestinale_YL27	Cl--e0
Muribaculum_intestinale_YL27##Cu2+-e0##Microbe	-0.9241112603266811	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603265228	-0.9241112603216228	-0.9241112603215834	-0.924111260314924	-0.9241112603196983	-0.9241112603204652	-0.9241112603112476	-0.9241112603161261	-0.9241112603246449	-0.9241112603148631	-0.9241112603148631	-0.9241112603146143	-0.9241112603146143	-0.9241112603146143	-0.9241112603146143	-0.9241112603157255	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603152393	-0.9241112603162143	-0.9241112603160844	-0.9241112603160844	-0.9241112603160844	-0.9241112603160844	-0.9241112603160844	-0.9241112603160844	-0.9241112603139938	-0.9241112603145862	-0.924111260315302	-0.924111260317142	-0.9241112603162684	-0.9241112603151473	-0.9241112603150174	-0.9241112603173393	-0.9241112603145716	-0.9241112603141484	-0.9241112603153815	-0.9241112603210785	-0.9241112603082199	-0.9241112603082199	-0.9241112603082199	-0.9241112603082199	Muribaculum_intestinale_YL27	Cu2+-e0
PAN##Muribaculum_intestinale_YL27##Metabolite	126.68907411838646	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411844015	126.68907411786032	126.68907411783826	126.68907411703995	126.6890741176426	126.68907411770218	126.68907411635405	126.68907411720642	126.6890741180092	126.68907411706391	126.68907411706391	126.6890741170512	126.6890741170512	126.6890741170512	126.6890741170512	126.68907411715841	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.6890741170833	126.68907411719246	126.68907411717842	126.68907411717842	126.68907411717842	126.68907411717842	126.68907411717842	126.68907411717842	126.68907411700756	126.68907411695406	126.68907411710148	126.68907411733824	126.68907411721035	126.68907411714238	126.68907411716025	126.68907411732621	126.68907411707968	126.68907411703398	126.68907411712614	126.68907411756749	126.6890741164436	126.6890741164436	126.6890741164436	126.6890741164436	PAN	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	0.0	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	1682.140002823271	699.1553283900257	699.1553283898969	1380.1220510554122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1063.2930507409485	0.0	-826.4356763935634	-0.9999999999999993	4362.975277218243	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	Succinate-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe	0.0	1.5000000000358864	-157.38240178519052	-157.38240178544962	-157.38240178355895	-157.38240178286748	3.7599027061037082	-18.229492039335362	-680.4547327805265	-938.1247859816945	-938.1247859830396	-938.1247859830396	-938.1247859830396	-938.1247859830396	-280.8417300633596	-280.8417300633596	-280.8417300633596	-280.8417300633596	-280.84173006789973	-280.84173004362844	-280.84173004362844	-1.358757163880979	0.2854628251394471	-280.84173005744515	-280.84173005744515	-280.84173005744515	-280.84173006260517	-280.84173006252195	-279.84173005962185	-279.8417300560858	-279.8417300561394	-279.8417300602554	-279.8417300618977	-140.73974924687798	-140.7397492460753	-140.73974924703185	-140.73974924703185	-140.73974924703185	-140.73974924613512	-140.7397492498051	-140.73974924648945	-0.1381438164743268	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-64.31887621255731	-131.637752490672	-131.63775225728048	-64.70261102574005	Limosilactobacillus_reuteri_I49	Succinate-e0
